MLS_Number,Street_Number,Street_Name,Unit,City,Price,PSF,Area,Subdivision,Market_Area,Building_SF,Bedrooms,Baths,Stories,DOM
49220976,3861,Gertin,,Houston,2100,1.04,4,Honey Circle R/P,University,2024,3,2,1,12
24103538,3815,Amos,,Houston,1400,1.04,4,Southlawn,University,1350,4,2,1,44
51573771,2709,Alabama,,Houston,975,1.04,4,Smith Furniture Co Sec 02,University,935,3,1,1,19
47391471,6713,Del Rio,,Houston,2100,1.05,4,Manors on Del Rio,University,1996,3,3.1,2,3
97245114,3710,Dennis,A,Houston,1150,1.05,4,Leeland Park,University,1092,3,1,1,20
44741713,2815,Rosewood,,Houston,1800,1.05,4,WASHINGTON TERRACE,University,1719,3,1.1,1,59
23841291,2319,Bastrop,,Houston,2500,1.05,4,Bastrop Twnhms,University,2378,3,3.1,3,9
92198517,5812,England,,Houston,2300,1.06,4,Ritz/West Mcgregor Estate Sec 1,University,2164,3,3.1,3,41
93559692,3930,Daphne,,Houston,1600,1.06,4,Scott Terrace Sec 03,University,1506,3,2,1,27
31231605,2314,Ruth,,Houston,1950,1.06,4,Almeda Place Annex,University,1844,4,2,1,20
88343786,5927,Goforth,,Houston,1150,1.07,4,Belmont Sec 1,University,1075,3,1,1,19
60743037,5222,Pomander,,Houston,1150,1.07,4,Macgregor Place,University,1072,2,1,1,7
41229598,5119,Oasis,,Houston,2150,1.07,4,Oasis/Macgregor Place Amd,University,2016,3,2.1,2,7
39058610,3403,Sauer,,Houston,1900,1.07,4,Forest Home,University,1769,3,2.1,2,2
2455598,3007,Wentworth,,Houston,1200,1.07,4,Feldman Court,University,1120,2,1,1,32
88246483,2805,Eagle,,Houston,2100,1.07,4,Washington Terrace,University,1964,3,2,1,10
90473103,2317,Mcilhenny,,Houston,2100,1.07,4,Waterhill Hms/Mcilhenny Stre,University,1960,3,3.1,3,71
14676452,2308,Bastrop,,Houston,2350,1.07,4,Hutchins Street Square Rep 01,University,2188,2,2.1,3,61
24609192,2213,Isabella ST 1/2,,Houston,745,1.07,4,WASHINGTON TERRACE,University,699,1,1,1,75
91989128,6402,Foster,,Houston,1350,1.08,4,BELMONT SEC 2,University,1250,3,2,1,14
50404809,4810,Old Spanish,,Houston,2200,1.08,4,Riverside Terrace Sec 11,University,2030,3,2,2,10
80278881,3818,Lydia,,Houston,1300,1.08,4,South End Sunnyside U/R,University,1206,3,2,1,16
31435017,3605,Mcgowen,,Houston,1350,1.08,4,Leeland Park,University,1254,3,2,1,40
83005637,3437,Seabrook,,Houston,1400,1.08,4,South Union Sec 01,University,1298,3,2,1,6
44408700,2123,Stuart,,Houston,2300,1.08,4,Stuart Estates Sec 01,University,2125,3,3.1,4,113
28300618,7011,Eastwood,,Houston,1325,1.09,4,Foster Place,University,1212,3,2,1,13
2574875,3232,Berry,1,Houston,825,1.09,4,Forest Home,University,760,2,1,1,9
47202914,5250,Kingsbury,,Houston,1100,1.1,4,Macgregor Palms Sec 01,University,1000,2,1,1,108
90776249,3405,Sauer,,Houston,1950,1.1,4,Forest Home,University,1769,3,2.1,2,26
79407929,5118,Oasis,,Houston,2150,1.11,4,Oasis/Macgregor Place Amd,University,1936,3,2.1,2,2
47376904,3123,Arbor,,Houston,2395,1.11,4,Arbor Villas,University,2150,3,3.1,3,71
91250799,3505,Canfield,,Houston,1850,1.12,4,Samaritan Ests,University,1659,3,2.1,2,163
15767548,6814,Tierwester,,Houston,1250,1.13,4,La Salette Place Sec 03,University,1102,3,1,1,14
79967089,5210,Cosby,,Houston,1500,1.13,4,MACGREGOR PALMS 2,University,1325,3,2,1,11
56811488,5150,Perry,,Houston,1250,1.13,4,Macgregor Terrace Sec 01,University,1110,3,1,1,27
16084875,3404,Blodgett,A,Houston,1150,1.13,4,Haden Terace Sec 03,University,1015,2,1,2,112
9173023,7136B,Eastwood,,Houston,1250,1.14,4,Foster Place,University,1100,3,2,1,9
7742706,3826,Luca,,Houston,1500,1.14,4,Scott Terrace Sec 04,University,1313,4,2.1,1.5,22
42139482,3718,Yosemite,,Houston,1250,1.14,4,La Salette Place Sec 03,University,1100,3,1,1,18
23275811,3565,Dreyfus,,Houston,1595,1.14,4,South End Sunnyside U/R,University,1396,3,2,1,4
18759675,2242,Jean,,Houston,2000,1.14,4,Hampshire Oaks,University,1750,3,2,1,64
55244694,6721,Madrid,,Houston,1650,1.15,4,Grand Park,University,1434,4,2,1,34
93636172,5007,Paige,7,Houston,750,1.15,4,Lincoln Park,University,655,1,1,,49
92302551,3446,Mount Pleasant,,Houston,1000,1.15,4,South Union Add Sec 01,University,871,2,1,1,10
74307711,3309,Webster,,Houston,1550,1.15,4,Prairie Home,University,1345,3,2,1,20
56140947,2401,Truxillo,B,Houston,1895,1.15,4,Washington Terrace,University,1649,3,1,2,35
52429340,2802,Palm,D,Houston,750,1.17,4,Lincoln Park,University,639,1,1,3,17
18324701,2709,Rosewood,,Houston,1995,1.17,4,Washington Terrace,University,1701,4,3,1,8
16233267,5302,Nassau,,Houston,1495,1.18,4,Macgregor Place,University,1266,3,1,1,6
4586072,3561,Nathaniel Brown,,Houston,1495,1.18,4,South End Sunnyside U/R,University,1264,3,1,1,24
50119387,2366,Bastrop,,Houston,1900,1.18,4,Hutchins Street Square Rep 0,University,1608,2,2,3,55
25657520,3619,Yosemite,,Houston,1195,1.19,4,La Salette Place Sec 03,University,1004,3,1,1,21
44775193,3445,Nathaniel Brown,,Houston,950,1.19,4,South Union Add Sec 01,University,798,2,1,1,11
81471817,3202,Wentworth,,Houston,2300,1.19,4,Sutton Place R/P,University,1929,4,3,1,21
92390343,2314,Truxillo,,Houston,1100,1.19,4,Washington Terrace,University,922,2,1,1,48
28174362,6601,Foster,,Houston,1100,1.2,4,Foster Place,University,920,3,2,1,37
469667,6130,Goforth,,Houston,1800,1.2,4,Rossonian Court,University,1500,4,2,1,64
88865220,4934,Perry,,Houston,1250,1.2,4,Macgregor Terrace Sec 01,University,1046,3,1,1,14
81730381,2804,Truxillo,,Houston,1500,1.2,4,Washington Terrace,University,1250,2,1,1,39
34723924,5014,Marietta,,Houston,1595,1.21,4,Riverside Terrace,University,1313,3,2,1,6
93053877,2020,McGowen,Q,Houston,2700,1.21,4,Viewpoint Square,University,2239,3,3.1,1,87
77766944,2020,McGowen,P,Houston,2700,1.21,4,Viewpoint Square,University,2239,3,3.1,1,29
54497297,2020,McGowen,N,Houston,2700,1.21,4,Viewpoint Square,University,2239,3,3.1,1,34
86727107,2020,McGowen,O,Houston,2700,1.21,4,Viewpoint Square,University,2239,3,3.1,1,25
87719183,3802,Alsace,,Houston,1950,1.22,4,Scott Terrace Sec 04,University,1601,4,2,2,13
36767832,7650,Springhill,704,Houston,1850,1.23,4,Rolgom Place Twnhse Condos,University,1501,2,2,3,16
59943250,6747,England,A,Houston,1350,1.23,4,Foster Place,University,1100,3,2,1,37
30740275,4734,Branch,A,Houston,1350,1.23,4,Grand Park Annex,University,1100,3,2,1,262
45268161,4734,Branch,B,Houston,1350,1.23,4,Grand Park Annex,University,1100,3,2,1,269
50105235,3922,Luca,,Houston,1300,1.23,4,Scott Terrace Sec 03,University,1056,4,1,1,14
81752921,3515,Canfield,,Houston,1295,1.23,4,Granlin Grove,University,1054,3,2,1,66
2004850,2408,Isabella,,Houston,2100,1.23,4,Washington Terrace,University,1706,3,2,1,15
67765488,2315,Bastrop,,Houston,2600,1.23,4,Bastrop T/H,University,2108,3,3.1,,36
65570194,2305,Webster,,Houston,2590,1.24,4,Bastrop Plaza North,University,2091,3,3.1,3,47
10887975,2131,Mcilhenny,,Houston,2500,1.24,4,Saint Emanuel Street Enclave,University,2024,3,3.1,3,35
60502929,6433,Conley,,Houston,1450,1.26,4,Belmont Sec 02,University,1148,3,2,1,33
80152378,3616,Mcgowen,,Houston,1900,1.26,4,Leeland Park,University,1509,4,2,2,71
20934919,6004,England,A,Houston,1550,1.27,4,Belmont Sec 02,University,1225,3,3,,153
95169097,3407,Beulah,,Houston,1400,1.27,4,Wilson Wm A,University,1100,2,2,1,30
28611760,3405,Beulah,,Houston,1400,1.27,4,Wilson Wm A,University,1100,2,2,1,259
50634776,3025,Beulah,,Houston,1500,1.27,4,Booker T Washington,University,1184,3,2,1,46
31920411,4522,Dixie,,Houston,1750,1.3,4,Southern Village,University,1345,3,2,1,32
37670884,4210,Ennis,4,Houston,750,1.3,4,Washington Terrace,University,575,2,1,1,11
25405918,2020,McGowen,D,Houston,2900,1.3,4,Viewpoint Square,University,2239,3,3.1,1,50
79849563,2020,McGowen,C,Houston,2900,1.3,4,Viewpoint Square,University,2239,3,3.1,1,41
16274439,3327,Arbor,,Houston,2650,1.31,4,Haden Terrace,University,2022,3,2.1,2,82
45169773,2609,Wheeler,A,Houston,850,1.31,4,Washington Terrace,University,651,2,1,2,15
27732129,3519,Canfield,A,Houston,1395,1.32,4,Granlin Grove,University,1054,3,2,1,78
47375032,2702,Winbern,,Houston,1200,1.32,4,Smith Furniture Co Sec 02,University,912,3,1,1,13
32700041,5326,Keystone,,Houston,1400,1.33,4,Macgregor Palms Sec 01,University,1050,3,2,1,16
49734775,3343,Beulah,,Houston,1000,1.33,4,Wilson Wm A,University,750,2,1,1,15
19311274,3310,McGowen,4,Houston,800,1.33,4,William A Wilson Realty Compan,University,600,1,1,1,31
22460123,3126,Webster,4,Houston,600,1.33,4,Columbia,University,450,1,1,2,22
93841587,2802,Palm,C,Houston,1650,1.34,4,Lincoln Park,University,1229,3,2,3,7
53934492,2020,McGowen,M,Houston,3000,1.34,4,Viewpoint Square,University,2239,3,3.1,1,7
49278403,2020,McGowen,W,Houston,3000,1.34,4,Viewpoint Square,University,2239,3,3.1,1,139
68100767,3210,Dennis,,Houston,1200,1.35,4,Wilson Wm A,University,892,2,1,1,5
28165039,3620,Nagle,,Houston,980,1.36,4,Smith E C Furn Co 2 Holman,University,720,2,1,1,17
6668522,3510,Canfield,,Houston,1475,1.38,4,Granlin Grove,University,1069,3,2,2,15
66047599,4523,Keystone,,Houston,1500,1.4,4,Southern Village Sec 01,University,1073,3,2,1,9
61690823,3509,Attucks,,Houston,1500,1.4,4,Granlin Grove,University,1069,3,2.2,2,24
25239216,3014,TRUXILLO,3,Houston,875,1.4,4,Washington Terrace,University,624,2,1,1,56
81431221,2802,Palm,B,Houston,695,1.42,4,Lincoln Park,University,489,1,1,3,40
88782690,3311,Hutchins,,Houston,2150,1.43,4,Stuart Hutchins Villas,University,1499,3,2.1,,19
85205883,2213,Isabella,,Houston,1195,1.43,4,Washington Terrace,University,836,3,1,1,91
66493979,2020,McGowen,A,Houston,3200,1.43,4,Viewpoint Square,University,2239,3,3.1,1,100
84921806,2809,St Emanuel,,Houston,3200,1.44,4,La Ville St Emanuel,University,2227,3,3.1,3,23
32782551,2405,Bastrop,,Houston,3200,1.44,4,Bastrop Mcilhenny Villas,University,2226,3,3.1,3,15
3364305,2102,Live Oak,,Houston,2800,1.44,4,West Emancipation Park,University,1950,3,3.1,3,13
34941406,3603,Wheeler,,Houston,1000,1.46,4,College Oaks,University,684,2,1,1,7
52037959,2414,Mcilhenny,,Houston,750,1.46,4,Holman Outlot 02,University,512,2,1,1,12
45891255,3722,Yosemite,,Houston,1250,1.47,4,La Salette Place Sec 03,University,852,3,1,1,12
77020043,3441,Mount Pleasant,,Houston,1250,1.49,4,South Union Sec 01,University,840,2,1,1,22
98949727,3523,Hadley,,Houston,1000,1.52,4,Leeland Park,University,660,2,1,1,58
34665293,2809,Rosewood,,Houston,2200,1.54,4,Washington Terrace,University,1433,3,2,1,3
3857351,2823,Palm,,Houston,2700,1.55,4,Townhomes/Palm Street,University,1738,3,3.1,3,38
90986118,3511,Cobb,,Houston,1450,1.57,4,Carters Sec 03,University,925,3,2,1,110
37023837,3710,Dennis St B,B,Houston,650,1.62,4,Leeland Park,University,400,1,1,1,28
15981777,3502 1/2,Ruth,,Houston,1500,1.67,4,Canfield Oaks,University,900,2,1,1,8
11401135,6205,Conley,,Houston,1100,1.72,4,Belmont Sec 02,University,640,2,1,1,21
94666192,3012,TRUXILLO,2,Houston,1100,1.76,4,Washington Terrace,University,624,2,1,1,262
25051371,3331,Sampson,,Houston,1200,1.85,4,George Kulhman,University,650,2,1,1,0
89613667,3506,Cobb,B,Houston,850,2.02,4,Carters 3,University,420,1,1,1,42
28293332,1714,Summer,A,Houston,1225,0.84,9,Baker Nsbb,Sabine,1456,1,1,1,7
76255565,2202,Kane,B,Houston,1475,0.87,9,W R Baker Add,Sabine,1700,2,1,2,52
10361969,1311,Bingham,B,Houston,2500,0.97,9,Stessel Add/Bingham Street,Sabine,2587,3,3.1,3,150
38855734,2014,Sabine,,Houston,2990,1.01,9,Gregory Square Amd,Sabine,2950,4,4,4,8
65479552,1612,Bingham,A,Houston,2600,1.02,9,Zander Bingham,Sabine,2547,3,2.1,2,37
19403485,1614,Center,,Houston,3500,1.09,9,Heiss,Sabine,3211,3,3.1,3,9
38196867,1616,Edwards,A,Houston,3250,1.14,9,Maredia Hms/Edward Street,Sabine,2859,3,3.1,4,9
34481987,1610,Colorado Street,,Houston,2100,1.16,9,Merfish Colorado,Sabine,1806,2,2,3,10
44600348,1909,Hickory,,Houston,2750,1.17,9,Boulevard/Spg,Sabine,2345,3,3.1,4,59
23231525,1709,Goliad,,Houston,3000,1.21,9,Summer Street Lndg,Sabine,2474,3,3.1,4,4
97837715,1220,Summer,,Houston,2995,1.22,9,Summer Street Lndg,Sabine,2455,3,3.1,4,23
22265496,1613,Colorado,,Houston,2750,1.24,9,Ursula Court,Sabine,2215,3,3.1,4,3
39123418,1853,Dart,,Houston,2800,1.26,9,Merfish Silver Dart Amd P,Sabine,2217,3,3.1,3,16
15388592,1811,Hickory,,Houston,3150,1.27,9,Views/Crockett East,Sabine,2472,3,3.1,4,6
72851595,1111,Edwards,,Houston,3200,1.27,9,Chateaux/Edwards,Sabine,2527,3,3.1,3,5
89949608,1617,Spring,,Houston,2980,1.31,9,Sawyer Heights,Sabine,2280,3,3.1,4,13
20460975,2205,Colorado,,Houston,2975,1.34,9,"Sawyer Park Place, East Grove",Sabine,2222,3,3.1,3,12
32339312,1905,Crockett St,,Houston,3000,1.36,9,Sawyer Skyline,Sabine,2200,3,3.1,3,18
17283328,1931,Summer,,Houston,2850,1.37,9,Seasons Brownstones,Sabine,2074,3,3.1,3,16
36611667,1603,Alamo,,Houston,900,1.38,9,Sawyer Heights,Sabine,650,1,1,1,34
53865422,1412,Sabine,,Houston,2700,1.38,9,Merfish Edwards,Sabine,1952,3,3,3,20
59631713,1716,Bingham,,Houston,3500,1.4,9,Sawyer Hts Grv,Sabine,2497,3,3.1,,19
54770060,1611,Spring,C,Houston,2950,1.4,9,Villas/Spring,Sabine,2103,3,3.1,4,31
85102381,1831,Edwards,,Houston,2750,1.41,9,Silver Commons,Sabine,1945,3,3.1,3,64
42126707,1810,Holly,,Houston,2200,1.41,9,First Ward Arts District,Sabine,1555,3,3,2,62
69642582,1711,Silver,,Houston,3450,1.43,9,02 Seasons Twnhms,Sabine,2410,3,3.1,4,59
48852632,1310,Summer,,Houston,1525,1.43,9,Wr Baker Add,Sabine,1066,2,1,1,38
75105567,1716,Ovid,C,Houston,3100,1.47,9,Ovid Trails,Sabine,2106,3,3.1,3,34
86224060,1714,Winter,,Houston,2095,1.49,9,Baker Nsbb,Sabine,1405,3,3,2,87
28258557,1704,Alamo,A,Houston,3100,1.49,9,Sawyer Park Place Grove,Sabine,2084,3,3.1,3,30
90356850,1509,Spring Street,,Houston,3300,1.49,9,Washington/Houston Ave Th,Sabine,2208,3,3.1,4,14
75781679,1212,Dart,,Houston,1350,1.5,9,Baker Nsbb,Sabine,900,1,1,1,14
79014751,1515,Weber,B,Houston,3300,1.51,9,Weber Street Grove,Sabine,2183,3,3.1,3,5
75601179,1918,Goliad,A,Houston,3200,1.54,9,Washington/Sabine/First Ward/Arts Dist.,Sabine,2077,3,3.1,4,33
42990347,1707,Crockett,B,Houston,2250,1.54,9,Trails on Crockett,Sabine,1464,2,2.1,2,8
72667583,2309,Colorado,A,Houston,1395,1.55,9,"Near Downtown, First Ward",Sabine,900,2,1,1,165
41507516,1312,Summer,4,Houston,1195,1.59,9,W R Baker Nsbb,Sabine,750,1,1,2,37
78468385,1617,Weber,,Houston,1450,1.61,9,Sawyer Heights,Sabine,900,2,1,1,64
83052433,2113,Union,B,Houston,1000,1.67,9,Baker W R Nsbb,Sabine,600,1,1,1,63
93943068,2110,Shearn,12,Houston,2350,1.67,9,Sawyer Brownstones Condos,Sabine,1403,2,2.1,3,5
52199188,1814,Kane,C,Houston,1000,1.67,9,Baker W R Nsbb,Sabine,600,1,1,2,14
72023717,1707,Crockett,C,Houston,2500,1.71,9,First Ward/Washington Ave/Arts District,Sabine,1464,2,2.1,2,37
14152960,2021,Kane,8,Houston,1295,1.73,9,Baker W R Nsbb,Sabine,750,1,1,2,20
89718457,2110,Shearn,E18,Houston,2300,1.81,9,Sawyer Brownstones Condos,Sabine,1271,2,2.1,3,8
75250074,812,Sabine,,Houston,2800,1.81,9,Sixth Ward,Sabine,1545,2,2,1,42
88959812,2113,State,,Houston,3700,2.03,9,Baker W R Nsbb,Sabine,1827,4,2,1.5,59
44193254,1615,Weber,B,Houston,1550,2.38,9,Sawyer Heights,Sabine,650,2,1,2,42
56565665,2718,Bellaire,,Houston,2350,0.98,17,Belle Court,West University,2398,4,3.1,2,50
66022787,3842,Law,B,Houston,1200,1,17,MONTCLAIR AMENDED,West University,1200,2,1,,3
29471832,4228,Childress,B,Houston,2495,1.02,17,Roc Homes Childress Street A,West University,2438,3,3.1,3,116
92855817,3131,Southwest Fwy,e54,Houston,1050,1.06,17,Lemans T/H Condo,West University,986,2,1,1,42
76656311,6728,Buffalo Speedway,,Houston,2750,1.12,17,West University Place,West University,2448,3,2.1,2,59
77785831,5,Rutgers,,West University Place,2195,1.12,17,West University Place Sec 01,West University,1960,2,2.1,2,49
62691052,4134,Childress,,Houston,2600,1.22,17,College Court Place,West University,2126,3,2.1,2,8
16028246,6626,Belmont,,West University Place,1500,1.23,17,WEST UNIVERSITY PL,West University,1216,2,1,2,26
16958855,2828,Holcombe,F,Houston,3400,1.23,17,BROMPTON TERRACE,West University,2772,3,3.1,3,48
55115803,5300,Mercer,10,Houston,3500,1.24,17,Auburn Place T/H,West University,2814,3,3.1,2,255
88508732,4112,Childress,,Houston,2100,1.24,17,College Court Place,West University,1700,2,2.1,2,27
18838645,3845,Law,2,Houston,1300,1.24,17,Montclair,West University,1050,2,2,2,73
73356330,3802,Westerman,,Houston,2995,1.24,17,Montclair,West University,2412,3,2,1,38
51913232,3902,Law,unit-A,Houston,1545,1.26,17,MONTCLAIR,West University,1229,2,1,2,27
3846860,6415,Buffalo Speedway,,West University Place,3000,1.29,17,West University Place,West University,2330,4,2,2,54
64457329,5054,Academy,,Houston,2800,1.3,17,COLLEGE COURT PLACE,West University,2156,3,2.1,2,5
93443654,4212,Law,,Houston,5195,1.3,17,West University Manor,West University,4002,3,3.1,3,24
59171301,4251,Judson,,Houston,4500,1.31,17,COLLEGE COURT PLACE,West University,3446,4,3,2,40
53251863,4236,Ruskin,,Houston,2800,1.31,17,Colonial Terrace,West University,2138,4,3,1,24
43387491,4203,Swarthmore,,West University Place,5999,1.31,17,Colonial Terrace,West University,4566,4,3.1,3,63
59706129,2602,Holcombe,,Houston,2400,1.34,17,Belle Court,West University,1792,3,2.1,2,147
24290518,4000,Purdue,115,Houston,1650,1.35,17,Hampton Oaks Condo,West University,1226,2,2,1,35
86785566,3824,Gramercy,,Houston,1700,1.35,17,Braes Heights,West University,1260,2,2,1,9
12616450,6016,Kirby,,West University Place,2950,1.37,17,Rice Village Place,West University,2158,3,3.1,3,70
9496966,6723,Westchester,,Houston,3950,1.38,17,WESTCHESTER COURT,West University,2858,3,2.1,2,25
21166503,5200,Weslayan,A110,Houston,1750,1.39,17,Weslayan Condo,West University,1263,2,2,1,107
92415007,4122,Drake,B,Houston,925,1.4,17,College Court Place West Univ,West University,660,1,1,2,56
62794041,2825,Quenby,,Houston,2400,1.41,17,Monticello,West University,1708,2,1,1,7
57600078,2628,Robinhood,,West University Place,5995,1.41,17,Quenby Court,West University,4252,4,3.1,2,14
75735982,5200,Weslayan,103,Houston,1790,1.42,17,Weslayan Condo,West University,1263,2,2,1,27
51921799,3820,Gramercy,,Houston,2000,1.42,17,Braes Heights Sec 01,West University,1413,3,2,1,70
89520261,3701,Sunset,,West University Place,3800,1.44,17,Sunset Terrace Sec 01,West University,2647,3,3,2,97
36996434,2604,Holcombe,,Houston,2600,1.45,17,Belle Court,West University,1792,3,2.1,2,120
83000479,5309,Weslayan,,Houston,4200,1.46,17,Law Street Landing,West University,2867,4,4.1,4,123
59812844,5200,Weslayan,207,Houston,1575,1.46,17,Weslayan Condo,West University,1080,1,1,1,10
3008877,4116,Case,,West University Place,1895,1.46,17,WEST UNIVERSITY,West University,1300,2,1,1,229
28879801,2634,Tangley,,Houston,1950,1.47,17,Tangley Terrace,West University,1331,2,1,1,22
77707485,5220,Weslayan,104,Houston,1695,1.48,17,Weslayan Condo,West University,1147,2,2,1,198
79492969,4000,Purdue,102,Houston,1300,1.48,17,Hampton Oaks Condo,West University,876,1,1,1,44
90368120,4211,Law,,Houston,1995,1.5,17,College Court Place,West University,1331,3,2,1,77
91961636,4111,DARTMOUTH,,West University Place,4750,1.52,17,College Court Place,West University,3120,4,2.1,2,48
74891466,2911,University Boulevard,,Houston,5495,1.53,17,West University Place Sec 01,West University,3601,4,3,2,53
97235780,2618,Talbott,,West University Place,5000,1.53,17,West University,West University,3270,4,2.1,2,155
89198004,3911,Law,B,Houston,1600,1.56,17,Montclair,West University,1024,2,1,2,189
66429158,3727,Rice,,Houston,4500,1.56,17,Pershing Place,West University,2891,3,2.1,2,38
73184636,2721,Fenwood,,Houston,8500,1.62,17,Pemberton,West University,5254,4,4.1,2,117
10922936,3778,Drake,,Houston,2600,1.64,17,SUNSET TERR 10 HOUSTON,West University,1585,2,1,1,200
53723112,4235,Swarthmore,,West University Place,5900,1.66,17,Colonial Terrace,West University,3560,4,3.1,2,48
59790894,3919,Amherst,,West University Place,3200,1.67,17,Collegeview Sec 01,West University,1914,3,2,2,32
1034383,3927,Childress,,Houston,1850,1.68,17,Montclair R/P,West University,1100,2,1,1,35
78389789,2626,Boulevard 22,,Houston,1750,1.68,17,Kirby Place,West University,1040,2,2.1,2,48
60512968,3719,Carlon,,Houston,5500,1.72,17,Southside Place,West University,3206,4,4.1,2,22
14350712,3914,Childress,,Houston,2250,1.73,17,Montclair R/P,West University,1300,3,2,1,27
6734973,6017,Lake,,West University Place,3300,1.74,17,Virginia Court,West University,1893,3,4,1.5,44
83255294,5220,Weslayan,207,Houston,1600,1.75,17,Weslayan Condo,West University,915,1,1,1,11
16538762,5712,Sewanee,,Houston,2450,1.76,17,WEST UNIVERSITY,West University,1390,3,2,1,38
36268287,5608,Community,,West University Place,1795,1.79,17,College Court Place West Uni,West University,1004,2,1,1,261
20523454,4215,Byron,,Houston,6500,1.79,17,West University,West University,3632,4,3.1,2,7
22372732,4041,Drake St,121,Houston,1050,1.84,17,Oaks At West University,West University,570,1,1,1,148
3403355,3919,Coleridge,,West University Place,6000,1.84,17,Collegeview Sec 03,West University,3261,4,4.1,2,58
22642887,5220,Weslayan,C-107,Houston,1695,1.85,17,Weslayan Condo,West University,915,1,1,1,13
60877773,2819,Georgetown,,West University Place,5700,1.89,17,Rice Court,West University,3015,3,3.1,2,69
77571181,6417,Westchester,,West University Place,3950,1.94,17,WEST UNIVERSITY PL 1,West University,2037,3,2,1,21
76690226,2820,Wroxton,,Houston,5995,1.95,17,Monticello,West University,3072,3,2.1,2,14
44799041,4033,Coleridge,,Houston,5500,1.98,17,"West University, Bissonnet Place",West University,2784,4,2.1,2,96
47729886,2816,Sunset,,Houston,3695,2.02,17,Monticello,West University,1826,3,2,2,76
56182688,2811,Quenby,,Houston,4350,2.02,17,Monticello,West University,2156,3,2.1,2,17
